ticker,score,filing_datetime,source_file
PPLT,-0.9923279462629435,2026-02-15T14:59:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/bd886067-927f-48a8-9d43-8ab6fa713f98.html
PALL,-0.9923279462629435,2026-02-15T14:59:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/bd886067-927f-48a8-9d43-8ab6fa713f98.html
V,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
VNQI,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
TPYP,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
LITP,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
PYPL,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
RNWGX,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
NFLX,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
JMBS,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
IVV,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
CMBS,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
MBB,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
TBLL,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
GIGB,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
GEM,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
FTGC,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
EIPI,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
XOM,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
ETN,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
DIS,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
DXCM,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
CVS,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
CAT,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
AAPL,0.9923279462629435,2026-02-15T14:32:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/135ebfe9-099e-4d58-ba46-f739b90d61da.html
LOW,-0.958525613502759,2026-02-06T15:19:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/83722654-25b1-499e-8ad5-4a1349d993a6.html
TJX,-0.958525613502759,2026-02-06T15:19:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/83722654-25b1-499e-8ad5-4a1349d993a6.html
ETN,0.958525613502759,2026-02-06T15:19:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/83722654-25b1-499e-8ad5-4a1349d993a6.html
UBER,0.958525613502759,2026-02-06T15:19:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/83722654-25b1-499e-8ad5-4a1349d993a6.html
SBUX,-0.9548416039104165,2026-02-05T10:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/863cb85f-ff3b-41b2-ac1b-7d82f427c7b4.html
MPWR,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
MCK,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
LRN,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
FCFS,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
CRS,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
C,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
APG,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
AMKR,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
ADBE,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
VSEC,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
MPWR,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
MCK,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
LRN,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
FCFS,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
CRS,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
C,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
APG,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
AMKR,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
ADBE,0.9511717534876208,2026-02-04T16:58:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/98b3317b-2632-48c3-b636-d5555c4680ca.html
SBUX,-0.9511717534876208,2026-02-04T13:40:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d8dd8a6c-08c7-4432-8e62-5cd0ee9c4a8e.html
NVDA,-0.9511717534876208,2026-02-04T13:40:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d8dd8a6c-08c7-4432-8e62-5cd0ee9c4a8e.html
HD,-0.9511717534876208,2026-02-04T13:40:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d8dd8a6c-08c7-4432-8e62-5cd0ee9c4a8e.html
SBUX,-0.9511717534876208,2026-02-04T13:40:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d8dd8a6c-08c7-4432-8e62-5cd0ee9c4a8e.html
NVDA,-0.9511717534876208,2026-02-04T13:40:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d8dd8a6c-08c7-4432-8e62-5cd0ee9c4a8e.html
MCD,-0.9511717534876208,2026-02-04T13:40:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d8dd8a6c-08c7-4432-8e62-5cd0ee9c4a8e.html
JPM,-0.92944696061351,2026-01-29T11:39:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/37900303-65bf-467d-962b-76555d510b28.html
XOM,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
JPM,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
GOOG,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
EOG,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
AAPL,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
AMZN,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
WMT,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
V,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
MSFT,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
UNH,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
NVDA,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
AMZN,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
AAPL,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
UNH,-0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
NVDA,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
XOM,-0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
NVDA,-0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
AAPL,-0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
GOOG,-0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
UPS,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
AMZN,-0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
V,0.9187713517408406,2026-01-26T17:46:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/28e79480-3dcb-4793-86ed-48e7fd214587.html
HON,0.9187713517408406,2026-01-26T11:04:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d7cae837-f73c-4eb1-b9fb-e510f53d65de.html
LLY,0.9187713517408406,2026-01-26T11:04:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d7cae837-f73c-4eb1-b9fb-e510f53d65de.html
CMCSA,-0.9187713517408406,2026-01-26T11:04:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/d7cae837-f73c-4eb1-b9fb-e510f53d65de.html
WPC,0.8977865850653692,2026-01-20T10:45:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/5dfd6dd1-5c2f-4398-984b-79c88380fc84.html
SWK,0.8977865850653692,2026-01-20T10:45:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/5dfd6dd1-5c2f-4398-984b-79c88380fc84.html
CAT,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
LLY,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
JPM,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
COF,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
RTX,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
GOOGL,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
ICE,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
DE,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
BSX,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
MSFT,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
GS,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
LRCX,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
KO,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
AMZN,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
NVDA,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
CRM,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
IQV,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
ELV,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
AXP,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
CVX,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
AAPL,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
META,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
MA,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
HLT,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
AMAT,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
COST,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
ISRG,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
HD,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
INTU,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
NOW,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
COP,0.8840636953004919,2026-01-16T15:03:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b195126e-7bb2-4d54-baf5-e6fc8e7a0165.html
XLU,1.0567990483153782,2026-01-15T09:53:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b2bdf363-af39-43c8-ae93-13ed14aa3752.html
XLP,1.0567990483153782,2026-01-15T09:53:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b2bdf363-af39-43c8-ae93-13ed14aa3752.html
XLV,1.0567990483153782,2026-01-15T09:53:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b2bdf363-af39-43c8-ae93-13ed14aa3752.html
AAPL,-1.0567990483153782,2026-01-15T09:53:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b2bdf363-af39-43c8-ae93-13ed14aa3752.html
GOOGL,-1.0567990483153782,2026-01-15T09:53:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/b2bdf363-af39-43c8-ae93-13ed14aa3752.html
PRMB,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
MTZ,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
LRN,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
IRM,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
GS,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
DELL,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
CRDO,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
COHR,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
AIT,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
PRMB,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
PRMB,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
MTZ,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
LRN,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
IRM,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
GS,-0.8739093576895269,2026-01-13T18:44:00+00:00,/home/vboxuser/work/ppf/ppf/temp/ppf/data/raw/efd/html/7ab0d2fd-19ea-459d-a1d9-3701e2cc8e93.html
